Flight ID,Aircraft Type,Departure Airport,Arrival Airport,Distance (km),Duration (hours),Cruising Altitude (ft),Wind Speed (km/h),Temperature (°C),SAF Percentage,Jet A-1 Percentage,Fuel Consumption (liters),Passenger Load,Cargo Load (kg),CO2 Emissions (kg)
F1484,Airbus A320,DUS,VLC,4048,5.25,32570,81,22,0.027471797400090536,0.9725282025999095,29783,181,6559,76477.04
F1485,Boeing 737,STN,BSL,10888,17.0,40940,70,14,0.060697172005161865,0.9393028279948381,9512,216,5494,25875.25
F1486,Airbus A320,ARN,INN,8780,13.77,38749,115,20,0.03460536485304653,0.9653946351469535,33334,122,5132,95273.71
F1487,Boeing 777,LGW,EIN,5858,7.98,32613,31,-9,0.0,1.0,29128,290,11123,83118.25
F1488,Airbus A350,MAD,BLQ,355,0.39,35410,108,-7,0.027122104142875483,0.9728778958571245,7094,205,9998,18368.9
F1489,Boeing 777,LGW,HEL,9261,11.66,30785,113,3,0.061394868475230596,0.9386051315247694,22810,235,2296,57427.02
F1490,Boeing 787,INN,FCO,10830,17.11,37022,60,36,0.016736121128695047,0.983263878871305,21763,317,3609,54538.57
F1491,Boeing 737,MAD,ORY,1257,1.8,39183,26,12,0.085998013824348,0.914001986175652,10136,190,10784,25327.13
F1492,Airbus A320,ZRH,PMI,8710,11.51,32017,45,4,0.04549539659582004,0.95450460340418,5331,162,3281,15180.0
F1493,Boeing 777,FCO,RTM,10546,12.69,38207,34,40,0.03756701315247135,0.9624329868475286,34573,193,11336,99939.82
F1494,Boeing 777,BCN,BCN,8117,9.72,32671,65,-6,0.0,1.0,10924,193,4974,28394.62
F1495,Boeing 787,CDG,NCE,5209,6.17,33313,25,31,0.07449636379716532,0.9255036362028347,16044,148,7596,41037.55
F1496,Airbus A320,DUS,EDI,4918,5.64,38764,24,11,0.018013780364259026,0.981986219635741,13324,178,3099,35245.86
F1497,Airbus A320,FCO,MAD,4711,5.99,38405,13,30,0.0,1.0,24755,198,7977,63793.15
F1498,Boeing 787,LHR,AGP,6811,8.24,36960,1,-1,0.037868391778810365,0.9621316082211896,5803,50,940,15652.16
F1499,Airbus A320,TLS,VLC,6161,9.79,34608,4,5,0.08394410583713356,0.9160558941628665,29927,204,5681,82343.17
F1500,Boeing 737,BSL,NAP,6314,8.93,37117,46,23,0.08695991974741818,0.9130400802525818,22205,335,8378,65023.74
F1501,Airbus A320,FRA,LIS,9522,14.04,36097,4,12,0.0,1.0,19618,163,8522,61776.46
F1502,Boeing 787,BRU,TLS,758,1.0,40774,13,7,0.0,1.0,29118,199,1739,73702.54
F1503,Boeing 737,VCE,ANR,2062,3.43,35624,55,29,0.009675137556897185,0.9903248624431028,32240,107,8903,102395.97
F1504,Airbus A320,NCE,AGP,11491,15.63,33757,9,3,0.06124938436100157,0.9387506156389984,14212,268,3566,42857.96
F1505,Airbus A350,NAP,MAN,11752,13.24,37439,63,33,0.020906712272868777,0.9790932877271312,15793,303,10324,39629.01
F1506,Airbus A320,LIS,STN,4594,7.55,38599,64,29,0.0,1.0,27231,227,3216,76247.74
F1507,Airbus A350,MUC,BER,11976,13.56,31975,14,7,0.039399728007130735,0.9606002719928692,11423,312,891,35825.33
F1508,Boeing 777,BCN,ARN,6424,7.75,38396,78,-12,0.03405649125971524,0.9659435087402848,7495,221,7686,22072.24
F1509,Boeing 737,LGW,STN,3552,5.35,38271,9,-10,0.014217959585185248,0.9857820404148148,6167,204,11781,19008.22
F1510,Airbus A350,ANR,NCE,425,0.68,40875,83,-1,0.0310686365211591,0.9689313634788409,17210,124,4083,52758.99
F1511,Airbus A350,HAM,VCE,5211,6.69,31535,39,22,0.08376510193232237,0.9162348980676777,56049,132,9306,141556.92
F1512,Boeing 777,BLQ,EDI,10180,11.51,36295,39,-15,0.06837141985452545,0.9316285801454746,33352,314,7494,101686.07
F1513,Boeing 787,OPO,LIS,9467,11.42,36112,101,15,0.01977709055869813,0.9802229094413019,31261,215,2230,80710.96
F1514,Boeing 737,BCN,EIN,4306,5.64,35697,48,13,0.0013999268198152004,0.9986000731801848,18531,278,7390,55390.02
F1515,Boeing 737,AMS,MXP,7834,11.18,39332,11,0,0.0,1.0,33869,90,10160,106781.48
F1516,Boeing 777,BLQ,MAN,4246,4.78,32674,41,13,0.0878844705920732,0.9121155294079268,26930,240,11819,79054.47
F1517,Boeing 787,TLS,ORY,1194,1.75,39909,113,33,0.08631963714685563,0.9136803628531444,7690,230,3887,18568.27
F1518,Boeing 777,VLC,LHR,4110,5.3,33221,24,16,0.05423296132393253,0.9457670386760675,6094,147,1696,17550.78
F1519,Airbus A350,MAD,MAN,4714,5.85,33537,19,-6,0.015780566496395233,0.9842194335036047,28060,306,1512,73062.55
F1520,Airbus A320,PMI,EDI,1255,2.05,32379,11,-5,0.00018793882508142402,0.9998120611749186,30015,201,2436,94760.1
F1521,Airbus A320,FAO,OPO,4344,5.0,35511,54,23,0.0,1.0,16866,323,11123,47262.18
F1522,Airbus A350,VIE,MXP,1869,2.23,31493,86,29,0.03969495362540357,0.9603050463745965,18452,237,7326,54382.26
F1523,Airbus A350,TLS,ANR,6455,7.68,37508,24,-6,0.07070001388104057,0.9292999861189595,28015,190,10574,86453.86
F1524,Boeing 777,AGP,HAM,7922,8.82,30394,98,31,0.09945416162493054,0.9005458383750695,5233,333,4135,14418.06
F1525,Airbus A320,MAD,CDG,11059,13.24,32786,25,39,0.053591550924603375,0.9464084490753967,8452,129,3019,21649.01
F1526,Boeing 777,VCE,OSL,4854,7.82,30472,59,39,0.0,1.0,25510,329,8863,75117.42
F1527,Boeing 777,BSL,TLS,9640,15.05,30717,54,-1,0.06898547481827781,0.9310145251817222,32521,264,5720,92837.59
F1528,Boeing 777,BRU,BLQ,6220,9.21,35800,4,-1,0.04882926748434788,0.9511707325156521,25147,269,10855,72781.09
F1529,Boeing 777,AMS,LIS,11163,16.22,39899,77,23,0.020130102646430482,0.9798698973535696,33963,62,7490,97248.0
F1530,Airbus A350,NCE,MUC,3685,5.12,30274,48,0,0.0,1.0,17412,113,6700,47943.11
F1531,Airbus A320,ANR,LGW,1676,1.86,33859,40,10,0.020849013896019397,0.9791509861039807,30349,286,8527,92769.24
F1532,Boeing 737,PMI,MAD,4105,5.15,34649,111,26,0.0,1.0,15350,235,1078,38386.99
F1533,Boeing 737,TLS,LHR,9069,12.36,33099,19,-6,0.083990919915432,0.9160090800845679,26743,299,4678,79284.49
F1534,Boeing 737,EIN,AMS,8383,10.79,38682,100,31,0.09047883149500256,0.9095211685049974,22039,308,8835,57109.05
F1535,Boeing 777,NAP,RTM,7910,10.31,34536,65,22,0.010154655771059284,0.9898453442289408,19286,120,8244,59631.19
F1536,Airbus A350,VIE,VLC,2243,3.12,36929,26,32,0.0,1.0,5520,268,9595,15663.32
F1537,Airbus A320,AMS,SZG,5389,6.27,33107,22,-4,0.06750551770643962,0.9324944822935604,6542,147,10899,20184.63
F1538,Boeing 737,HEL,CDG,1226,1.6,30673,9,9,0.042725603022012164,0.9572743969779879,25221,189,10593,72854.85
F1539,Airbus A350,ZRH,DUS,10230,16.18,35391,37,8,0.003555435101815785,0.9964445648981842,27603,271,6820,78802.92
F1540,Airbus A320,ANR,BSL,7762,10.79,30001,20,23,0.0,1.0,21510,345,11343,54790.61
F1541,Airbus A320,BSL,GVA,9579,11.25,38408,110,21,0.08254196585513732,0.9174580341448627,8100,325,2207,23561.29
F1542,Airbus A320,BCN,STN,10285,15.08,37441,31,29,0.008381917995242672,0.9916180820047573,20771,210,6030,62125.71
F1543,Airbus A350,ZRH,FAO,7783,10.54,33081,78,18,0.07516457144629485,0.9248354285537052,19063,136,5606,47309.71
F1544,Airbus A350,HEL,VLC,4859,6.22,39057,3,19,0.07637606009741522,0.9236239399025847,10979,319,11900,28598.47
F1545,Airbus A350,NAP,ORY,7983,12.15,39660,62,4,0.019810547474045148,0.9801894525259549,5935,168,11681,15392.46
F1546,Boeing 737,ARN,ANR,3739,4.27,32702,98,6,0.03200061706091917,0.9679993829390808,11789,311,6235,34942.36
F1547,Boeing 737,NAP,EDI,5152,7.44,34345,105,32,0.0640796188169581,0.9359203811830419,29512,135,1316,87612.0
F1548,Airbus A350,BER,VIE,6008,6.75,37478,111,-13,0.007913185565704672,0.9920868144342954,18038,262,2054,48714.94
F1549,Boeing 787,HEL,NCE,1468,1.66,31726,70,25,0.029963622641486255,0.9700363773585138,25860,200,2534,67636.08
F1550,Airbus A320,DUS,FAO,11806,14.07,40918,79,-6,0.009526217293548168,0.9904737827064518,39674,65,11959,104855.34
F1551,Boeing 737,STN,BLQ,6330,8.27,31994,30,-1,0.0575448986862756,0.9424551013137243,34178,133,9694,90091.21
F1552,Boeing 737,FAO,BSL,8977,13.24,40680,57,16,0.09830434945017866,0.9016956505498214,16710,258,9092,41501.94
F1553,Boeing 787,OSL,RTM,9277,15.35,33435,97,32,0.01500150868536001,0.98499849131464,9551,319,5697,28854.21
F1554,Boeing 737,SZG,ARN,4578,5.21,32919,71,40,0.021422141117263472,0.9785778588827365,22718,87,4753,59025.23
F1555,Boeing 737,ANR,LIS,4337,5.34,33231,72,40,0.0,1.0,6324,254,2863,16846.99
F1556,Boeing 737,BLQ,ZRH,11602,14.57,31498,49,29,0.0,1.0,22949,339,6801,68236.48
F1557,Boeing 737,ANR,NAP,10933,17.08,38124,113,-2,0.0,1.0,31364,301,10734,82677.75
F1558,Boeing 787,OSL,CPH,7422,9.1,34057,12,-3,0.0,1.0,10489,90,4507,31681.04
F1559,Boeing 777,TLS,NCE,10862,17.14,40989,64,-6,0.04703233469888876,0.9529676653011112,31207,258,2744,94001.41
F1560,Boeing 737,MUC,VIE,8113,10.47,38966,61,31,0.018411387165832207,0.9815886128341678,28912,126,6223,81257.86
F1561,Boeing 737,MUC,SZG,8046,11.42,35456,97,-3,0.08575005591416346,0.9142499440858365,30069,342,6502,82120.05
F1562,Airbus A320,LIS,DUS,903,1.2,36148,81,11,0.01639916939846552,0.9836008306015345,30007,296,2817,93475.01
F1563,Boeing 737,FAO,BLQ,10046,12.46,37230,82,-9,0.020922547448579812,0.9790774525514202,23591,158,2814,70809.23
F1564,Boeing 777,HAM,EDI,586,0.67,31667,40,-12,0.029726336078450023,0.97027366392155,16477,244,2728,48339.67
F1565,Airbus A350,DUS,MAN,7669,12.58,32963,58,9,0.08882605348111912,0.9111739465188808,29712,247,9812,75142.57
F1566,Boeing 737,CDG,SZG,9552,12.74,31666,96,19,0.08613650164070603,0.9138634983592939,23157,330,10844,67848.0
F1567,Airbus A320,RTM,BER,1748,2.02,39022,36,4,0.0693365520424684,0.9306634479575316,26753,87,3321,75121.92
F1568,Airbus A320,ORY,OSL,3562,5.24,40083,61,-2,0.01719910172017809,0.9828008982798219,24134,225,1478,74165.96
F1569,Boeing 737,HAM,INN,1833,2.42,33773,119,11,0.09037578165206411,0.9096242183479359,20053,301,7288,60207.53
F1570,Airbus A350,BSL,CPH,11541,13.58,39942,74,39,0.04202482262756784,0.9579751773724322,11109,259,9918,27981.82
F1571,Airbus A350,AMS,RTM,8838,13.67,32849,53,32,0.07849931906254548,0.9215006809374545,12552,290,4350,36405.6
F1572,Boeing 777,HEL,VIE,8165,11.59,35019,69,-15,0.07038167767990418,0.9296183223200958,21249,74,6635,53598.76
F1573,Boeing 787,MAD,EIN,11929,19.88,35797,84,23,0.03387012517989864,0.9661298748201014,20043,84,7044,62970.78
F1574,Boeing 737,VIE,SZG,3021,4.06,36098,40,-4,0.09192818930453321,0.9080718106954668,27831,203,11125,67960.99
F1575,Airbus A350,OPO,LYS,5713,7.57,36543,73,-10,0.07106553817103507,0.9289344618289649,17966,153,2671,54412.91
F1576,Boeing 737,PMI,FRA,5897,9.58,40049,5,5,0.03922056255704253,0.9607794374429575,21315,116,11852,64972.19
F1577,Airbus A320,EDI,FCO,4024,5.41,35702,6,23,0.0,1.0,22039,178,8816,61746.11
F1578,Airbus A350,BLQ,LYS,6855,9.08,35947,24,-2,0.029934720356540646,0.9700652796434593,26270,252,8612,65419.3
F1579,Airbus A320,FCO,FAO,1425,1.68,31227,16,28,0.016157905885915893,0.9838420941140841,9033,168,1404,27745.37
F1580,Boeing 777,MAD,ANR,1730,1.98,38355,46,32,0.05096161569284927,0.9490383843071507,27343,282,5490,78770.22
F1581,Boeing 737,RTM,CDG,2407,3.01,39466,41,-7,0.06324529531832361,0.9367547046816764,17916,274,11037,51481.98
F1582,Airbus A320,LYS,FCO,1639,2.04,31807,47,-7,0.055476520557378034,0.9445234794426219,42836,293,10145,109494.64
F1583,Airbus A320,OSL,ZRH,4136,6.54,32389,5,38,0.0009168228363225617,0.9990831771636774,32504,332,11363,85748.15
F1584,Airbus A350,BCN,LIS,3269,4.32,38818,68,14,0.035881405012663424,0.9641185949873365,23436,345,6780,70211.35
F1585,Boeing 777,LIS,HEL,1360,1.56,30207,120,10,0.0,1.0,30661,293,2222,94917.54
F1586,Boeing 787,BRU,ARN,1560,1.75,33476,1,-3,0.08726556445187031,0.9127344355481297,30038,145,8621,78420.53
F1587,Boeing 787,INN,OPO,9889,11.85,37995,93,-3,0.09065048700880077,0.9093495129911993,20381,215,8114,52852.0
F1588,Airbus A320,AGP,BER,3087,3.97,33307,81,-6,0.07960320873608241,0.9203967912639176,8566,267,7868,23859.8
F1589,Boeing 777,INN,PMI,3864,5.51,39824,68,31,0.0,1.0,7150,259,6629,20797.11
F1590,Airbus A320,AMS,VCE,2207,2.99,37282,40,14,0.0852458664302175,0.9147541335697825,32407,57,4901,83068.75
F1591,Airbus A320,FRA,AMS,637,0.98,37570,7,19,0.07057040508129453,0.9294295949187055,22975,307,7432,63341.27
F1592,Boeing 787,ANR,TLS,3924,4.46,32861,28,34,0.09402439914343136,0.9059756008565687,12914,214,4817,35993.85
F1593,Boeing 787,ARN,OSL,5472,8.9,32414,92,-2,0.01612569078031243,0.9838743092196875,26503,224,4520,70458.72
F1594,Boeing 737,RTM,TLS,3072,3.44,33031,69,-14,0.0,1.0,28143,321,9109,84460.26
F1595,Airbus A320,MAN,SZG,8931,11.07,36983,52,38,0.06648225674705568,0.9335177432529443,11964,199,2776,33437.84
F1596,Airbus A320,AMS,LHR,10401,12.73,32769,83,20,0.03249498477900882,0.9675050152209912,19284,200,6045,55198.0
F1597,Boeing 787,LHR,GVA,3537,4.77,40699,55,13,0.03480552035010988,0.9651944796498901,21347,121,11769,56310.95
F1598,Airbus A350,MXP,LGW,10204,16.52,30951,101,18,0.0755497410159947,0.9244502589840053,20559,268,812,54803.77
F1599,Boeing 777,GVA,MAN,8545,10.14,40419,10,33,0.023705834358390188,0.9762941656416098,30734,102,1766,78165.44
F1600,Boeing 737,TLS,ORY,4302,4.79,33449,59,15,0.0,1.0,23732,304,11671,68770.87
F1601,Boeing 777,ZRH,BSL,8845,10.6,31853,30,22,0.04654012811245054,0.9534598718875494,26646,299,7185,71328.71
F1602,Airbus A320,AMS,VLC,5094,6.12,40638,46,24,0.030977652664784073,0.969022347335216,21626,140,5228,64764.66
F1603,Airbus A350,FCO,MAN,6504,9.53,39848,97,36,0.0674906726518895,0.9325093273481105,6559,227,1139,18922.45
F1604,Boeing 777,OSL,EDI,9809,12.96,31415,101,-4,0.01708627288641895,0.982913727113581,14567,156,10129,43175.1
F1605,Airbus A350,FAO,SZG,7388,9.2,33287,90,17,0.016293330474402467,0.9837066695255975,18968,339,6424,58703.97
F1606,Airbus A320,ANR,FRA,1738,2.14,40046,3,39,0.06716537440582171,0.9328346255941783,19048,306,8109,52792.79
F1607,Airbus A320,MXP,EDI,11269,16.74,30557,84,33,0.01886754100058229,0.9811324589994177,9505,177,11311,25927.88
F1608,Boeing 787,SZG,SZG,2429,3.99,33561,4,-1,0.07167005291409925,0.9283299470859008,30756,292,6604,81937.19
F1609,Boeing 737,VIE,PMI,6920,10.39,30016,67,23,0.04929837106783933,0.9507016289321607,14555,291,4275,45147.71
F1610,Airbus A320,ANR,MUC,9622,13.99,30940,61,32,0.05034269368009523,0.9496573063199047,11980,80,9750,35165.16
F1611,Airbus A320,VCE,LHR,7564,12.26,31038,92,-10,0.012492820109946257,0.9875071798900538,11588,126,9639,35345.73
F1612,Airbus A320,ORY,ANR,4450,5.68,33622,77,1,0.0,1.0,15928,337,8005,45943.54
F1613,Boeing 787,AGP,ORY,6428,10.12,39590,33,18,0.07808142267560916,0.9219185773243909,10514,312,2308,30215.9
F1614,Airbus A350,BSL,BRU,8722,11.53,32856,27,29,0.06692878290927227,0.9330712170907277,24237,326,8710,64932.5
F1615,Boeing 737,MUC,LYS,9045,11.37,34525,97,40,0.07031860470829863,0.9296813952917014,6587,67,8422,17775.6
F1616,Boeing 777,BCN,AGP,11725,17.45,32899,51,-9,0.06606732803500687,0.9339326719649932,28977,298,9577,81832.45
F1617,Airbus A320,AGP,FAO,10328,11.62,30669,87,40,0.059880649779826815,0.9401193502201732,32437,348,1693,83956.68
F1618,Boeing 777,FCO,BLQ,7922,10.16,31634,88,-12,0.04295026409027965,0.9570497359097203,13498,106,4278,36432.68
F1619,Airbus A350,NAP,GVA,1893,2.13,40882,53,40,0.082633994011415,0.917366005988585,32710,233,1976,95162.92
F1620,Airbus A320,EIN,HAM,1949,2.66,32151,86,8,0.045848338555822356,0.9541516614441776,22550,57,4277,58483.84
F1621,Boeing 777,HAM,DUS,2659,3.75,31005,31,-8,0.07292794290543965,0.9270720570945603,12228,184,8719,32550.97
F1622,Boeing 777,INN,FCO,4007,5.14,30972,92,-1,0.09754673230505741,0.9024532676949426,29892,349,1819,85386.21
F1623,Boeing 787,FCO,NAP,6628,7.63,36903,4,23,0.07386868236408349,0.9261313176359165,26291,228,2333,79415.28
F1624,Boeing 737,SZG,AGP,2312,2.81,36016,119,7,0.0252791998407524,0.9747208001592476,32260,288,5043,94164.92
F1625,Boeing 787,HAM,FCO,1484,1.92,40840,0,23,0.07338617686372625,0.9266138231362737,19805,340,5837,50590.04
F1626,Boeing 777,FRA,LIS,7959,9.82,36208,77,7,0.0710600245086166,0.9289399754913834,40394,209,6230,103601.35
F1627,Airbus A350,OPO,FCO,10715,12.02,35465,78,-7,0.0,1.0,6052,226,5311,18232.16
F1628,Airbus A350,EIN,MXP,8886,14.81,30758,75,12,0.08947696515597664,0.9105230348440234,10741,285,5442,28626.01
F1629,Boeing 777,ZRH,FCO,8999,10.35,40150,13,21,0.0553445531981434,0.9446554468018566,23982,218,5376,74375.24
F1630,Boeing 737,EDI,GVA,11203,14.1,35303,61,36,0.03669817734113197,0.963301822658868,19879,293,1181,51558.49
F1631,Boeing 787,TLS,BRU,5127,7.74,40166,45,34,0.052945214951305865,0.9470547850486941,11342,230,561,32312.32
F1632,Boeing 737,HEL,DUS,4877,6.64,34920,44,1,0.04002518221641519,0.9599748177835848,34254,348,6589,100512.29
F1633,Airbus A320,TLS,NCE,8485,10.58,33422,107,16,0.08210320371118393,0.917896796288816,24314,267,9272,64163.86
F1634,Boeing 787,CPH,MAD,4988,6.7,30687,110,27,0.0,1.0,6019,98,10215,18615.31
F1635,Boeing 787,VLC,ARN,8747,14.41,33359,47,38,0.0907196660081508,0.9092803339918492,33650,231,5351,84026.53
F1636,Boeing 777,CDG,MUC,1273,1.48,34082,58,22,0.0706631628662899,0.9293368371337101,28196,135,6829,80809.09
F1637,Airbus A320,MAD,NCE,10232,14.33,36588,102,5,0.08037874911520589,0.9196212508847941,8049,200,9065,20942.91
F1638,Boeing 737,BLQ,MAN,11823,17.76,38368,76,34,0.09387925669315111,0.9061207433068489,29381,144,1209,78847.26
F1639,Airbus A350,CPH,GVA,10251,17.04,40413,82,24,0.03198549286100658,0.9680145071389934,24796,126,2355,64586.45
F1640,Airbus A320,PMI,BLQ,2958,4.31,30782,36,-14,0.0,1.0,8704,165,2931,21809.66
F1641,Airbus A320,HEL,HAM,7251,10.88,31606,6,18,0.03453870774592743,0.9654612922540726,21235,187,926,62395.3
F1642,Airbus A320,BSL,ANR,1686,2.73,31120,38,37,0.06917553977915583,0.9308244602208442,15951,79,3743,43852.85
F1643,Airbus A320,BER,AMS,8517,9.62,38833,67,36,0.07781746224486774,0.9221825377551323,24068,330,3890,61652.38
F1644,Airbus A320,HEL,MAN,11706,16.29,32309,55,30,0.07024103856928134,0.9297589614307187,19533,139,8312,51845.56
F1645,Boeing 737,CPH,LHR,4809,5.49,30883,55,22,0.0945086215500957,0.9054913784499043,20514,98,3454,57263.51
F1646,Boeing 737,BCN,ANR,9540,12.76,38888,48,3,0.059954770485428216,0.9400452295145718,22907,206,1141,67586.41
F1647,Boeing 737,PMI,PMI,1857,2.33,33795,37,0,0.0,1.0,31978,340,1156,87409.36
F1648,Airbus A320,OPO,AMS,11462,17.47,30417,31,30,0.09000929961321008,0.90999070038679,33644,246,4472,96446.97
F1649,Airbus A350,AGP,BER,1507,2.26,32126,22,3,0.0,1.0,24403,277,9035,62227.34
F1650,Airbus A350,ZRH,VIE,7811,12.35,38986,55,18,0.0024591438987802807,0.9975408561012197,14465,282,9462,45828.4
F1651,Airbus A320,VLC,OPO,6982,8.75,35975,21,35,0.013051900588261967,0.986948099411738,12271,304,1610,35304.1
F1652,Boeing 737,NCE,LHR,4181,6.1,40985,30,35,0.0,1.0,22831,95,10105,69579.68
F1653,Airbus A350,AMS,AGP,5245,7.61,33842,118,16,0.0,1.0,18553,320,7612,52268.4
F1654,Boeing 737,FAO,NAP,11824,14.38,32238,116,30,0.0,1.0,28627,309,1902,82123.52
F1655,Airbus A350,ANR,HAM,619,0.81,35162,8,-1,0.010316199142077953,0.9896838008579221,26149,210,10596,69189.16
F1656,Boeing 737,GVA,MXP,4848,5.83,38821,79,-9,0.0027396246036824334,0.9972603753963176,14186,309,5594,40362.72
F1657,Boeing 737,CPH,LYS,3101,5.11,39294,0,36,0.0,1.0,8136,56,1030,22026.76
F1658,Airbus A320,TLS,FAO,11767,13.11,38022,115,11,0.09886351876468508,0.9011364812353149,29380,174,8826,87764.16
F1659,Boeing 777,VIE,STN,4975,6.39,40991,46,8,0.08510833204729305,0.9148916679527069,27722,158,5785,79523.3
F1660,Boeing 737,EIN,ZRH,6256,8.48,30013,68,18,0.057432981601871706,0.9425670183981283,31030,120,1607,86183.73
F1661,Boeing 777,ARN,AMS,9126,12.41,39586,16,16,0.03450305723858637,0.9654969427614136,24954,322,4127,76972.35
F1662,Boeing 787,DUS,VCE,5644,6.87,36304,29,23,0.005710482198043965,0.9942895178019561,21813,259,789,64147.81
F1663,Boeing 737,MAD,BER,5388,6.48,34683,66,21,0.0,1.0,21954,271,3925,66962.33
F1664,Boeing 787,FCO,EDI,463,0.54,33096,103,30,0.0,1.0,25905,81,11056,81293.58
F1665,Airbus A350,CDG,HAM,10281,11.46,31566,54,-5,0.041421775437542975,0.958578224562457,32952,177,10580,90618.68
F1666,Boeing 777,MXP,LHR,8548,9.66,35556,83,27,0.0,1.0,36925,84,2980,101465.93
F1667,Boeing 787,ARN,FRA,4400,6.11,32378,83,-15,0.07090504577172063,0.9290949542282794,7808,143,4299,19834.94
F1668,Boeing 737,CDG,CPH,5486,7.13,32821,45,24,0.0,1.0,32748,317,5738,84241.72
F1669,Boeing 737,BSL,LYS,11476,17.87,37135,3,5,0.05649441552466464,0.9435055844753354,9872,342,3947,30197.48
F1670,Boeing 777,FRA,FCO,3596,4.87,34790,59,4,0.0,1.0,20655,264,7385,53818.02
F1671,Airbus A350,ARN,FAO,10473,15.97,30605,4,5,0.06848120116919944,0.9315187988308006,9104,215,7634,26045.82
F1672,Boeing 787,LIS,LYS,4795,5.45,32891,48,19,0.0,1.0,25027,130,5549,70311.28
F1673,Airbus A320,FAO,ANR,6205,9.97,30716,31,20,0.08104997352114351,0.9189500264788565,33349,170,8385,96894.95
F1674,Boeing 787,OPO,BSL,9138,13.38,35506,46,23,0.051058658726069475,0.9489413412739305,23239,191,4845,63100.0
F1675,Airbus A350,ZRH,RTM,5859,8.82,32411,43,28,0.02944791245788564,0.9705520875421143,22711,120,1608,68342.81
F1676,Boeing 777,ARN,BSL,3173,3.92,39224,4,40,0.02136737874317415,0.9786326212568258,15045,51,910,41166.91
F1677,Airbus A350,CPH,AGP,4016,6.59,32758,82,9,0.03442308381821354,0.9655769161817864,19922,95,7994,56089.41
F1678,Boeing 787,STN,MUC,3808,4.35,34434,12,15,0.005568877148208873,0.9944311228517911,6223,132,11020,18503.15
F1679,Boeing 737,VIE,MUC,730,1.2,36115,44,-12,0.004494536086529777,0.9955054639134702,28392,331,7064,86260.54
F1680,Boeing 787,LHR,PMI,375,0.49,40855,103,21,0.03989031344360694,0.9601096865563931,8323,72,8527,23300.91
F1681,Boeing 777,RTM,INN,1002,1.3,32042,28,18,0.00045295083573786425,0.9995470491642622,13267,104,2519,39190.7
F1682,Boeing 787,RTM,LIS,5814,7.74,39185,55,-10,0.060496283176313885,0.9395037168236862,26299,290,7205,81478.01
F1683,Airbus A320,NAP,BER,5091,5.76,35137,73,-2,0.04549030435100389,0.9545096956489961,21625,153,7492,55450.09
F1684,Boeing 787,EDI,DUS,1836,2.41,30326,68,2,0.07767516312148577,0.9223248368785142,9376,205,4522,26504.83
F1685,Boeing 777,STN,NCE,11736,16.45,33498,13,-5,0.027718156916909556,0.9722818430830904,10584,316,3885,27066.19
F1686,Airbus A350,BLQ,ARN,9577,15.62,35089,40,16,0.06658154480762468,0.9334184551923753,9021,95,11843,23034.85
F1687,Boeing 777,CDG,AGP,5234,6.03,31212,14,19,0.0684678515538602,0.9315321484461399,27562,261,1249,76857.85
F1688,Airbus A320,AGP,HEL,9390,10.46,36003,29,17,0.0,1.0,31151,96,6640,97041.19
F1689,Boeing 777,CPH,CDG,3414,5.27,40084,60,-3,0.08312553695258534,0.9168744630474146,25607,65,4012,77556.87
F1690,Boeing 777,FAO,LGW,11122,13.17,32538,42,35,0.02498006771394209,0.9750199322860579,5899,290,7795,15753.33
F1691,Airbus A350,MXP,MAD,7184,11.21,37525,72,25,0.0,1.0,7008,299,7826,22365.29
